Date,comment,category,level
04/07/2021,পিতা-মাতার সন্তুষ্টিতে আল্লাহ্ সন্তুষ্ট আর পিতা-মাতার অসন্তুষ্টে আল্লাহ্ অসন্তুষ্ট,positive,0
04/07/2021,১৪ বছর বয়স পর্যন্ত যে কোনও রকম জটিল ও ঝামেলার কাজ না করার অধিকার রয়েছে শিশুদের,positive,0
04/07/2021,যে কোনও অবস্থাতেই বড়দের থেকে শিশুরাই সবথেকে বেশি অসুরক্ষিত,negative,1
04/07/2021,"বাংলাদেশের সাংস্কৃতিক প্রেক্ষাপট সাধারণত কিশোর-কিশোরীদের মতামত প্রদান, কোনো কিছু নিয়ে সোচ্চার হওয়া বা বড়দের প্রশ্ন করতে নিরুৎসাহিত করে",negative,1
04/07/2021,জলবায়ু পরিবর্তনের ফলে বাংলাদেশ ভীষণভাবে বন্যা ও ঘূর্ণিঝড়ের মতো দুর্যোপ্রবণ প্রাকৃতিক সমস্যার সম্মুখীন হয়,negative,1
04/07/2021,জাতীয় শিশু নীতি বাংলাদেশের নাগরিক সকল শিশুর ক্ষেত্রে বৈষম্যহীনভাবে প্রযোজ্য হবে,neutral,2
04/07/2021,জাতিসংঘের সার্বজনীন মানবাধিকার ঘোষণা অনুযায়ী প্রতিটি শিশুর প্রাপ্য হচ্ছে বিশেষ যত্ন ও সহায়তা,positive,0
04/07/2021,শিশু অধিকার নিশ্চিত করার লক্ষ্যে দারিদ্র প্রধান অন্তরায়,neutral,2
04/07/2021,জাতীয় শিশু নীতি ২০১১ বাংলাদেশের শিশুদের বর্তমান ও ভবিষ্যৎ বিনির্মানে একটি সুদূরপ্রসারী রূপকল্প।,neutral,2
04/07/2021,শিশু জাতি গঠনের মূল ভিত্তি।,positive,0
04/07/2021,সকল শিশুর জন্মের অব্যবহিত পরেই জন্ম নিবন্ধন নিশ্চিত করা,positive,0
04/07/2021,পার্বত্য চট্টগ্রামে বিভিন্ন জাতিসত্তার প্রতিনিধিত্বকারী কিশোর-কিশোরীর সঙ্গে কাজ করার ক্ষেত্রে নানা সীমাবদ্ধতা রয়েছে।,negative,1
04/07/2021,শিশু এবং মাতৃমৃত্যুর হার হ্রাসে বাংলাদেশে উল্লেখযোগ্য অগ্রগতি ও সাফল্য অর্জিত হয়েছে,positive,0
04/07/2021,চাহিদা পূরণ না হওয়ার ক্ষেত্রে কারো কোন প্রকার আইনি প্রতিকার চাওয়ার সুযোগ থাকেনা,negative,1
04/07/2021,অধিকার বিষয়টি সার্বজনীন এবং পৃথিবীর সকল শিশুর ক্ষেত্রে তা সমভাবে প্রযোজ্য,positive,0
04/07/2021,"একজন মেয়ে শিশু যখন যৌবনপ্রাপ্ত হয়, তাদের পিতা-মাতা তখন তাদের সতীত্ব রক্ষার জন্য উদ্বিগ্ন হয়ে উঠে।",neutral,2
04/08/2021,শিশু শ্রমের সাথে জড়িত আছে ১৭ লাখ শিশু।,negative,1
04/08/2021,বয়সন্ধিকাল পেরোচ্ছে এমন শিশুদের কাছে পৌঁছে দিতে হবে প্রয়োজনীয় জ্ঞান ও ওদের বয়সের সাথে সামঞ্জস্য স্বাস্থ্যব্যাবস্থা।,positive,0
04/08/2021,স্বাস্থ্যবিধি না মানলে বিপদ,positive,0
04/08/2021,সারা বিশ্বেই চাহিদা অনুযায়ী টিকার সরবরাহ নেই।,negative,1
04/08/2021,অভিভাবকরাও ভালো রেজাল্টের দিকে ছুটছেন।,negative,1
04/08/2021,"শিশু শিক্ষার যে ব্যবস্থাটা আমাদের দেশে রয়েছে, তা যথার্থ নয়।",negative,1
04/08/2021,"মুখস্থবিদ্যা মেধার বাহক নয়, ধারকও নয়।",positive,0
04/08/2021,"মুখস্থ নয়, আত্মস্থ করো---এটা মূলনীতি হওয়া উচিত এদেশের প্রতিটি শিক্ষার্থীর।",positive,0
04/08/2021,"সারাদিন বই নিয়ে পড়ে থাকো, না পারলে মুখস্থ করো, না বুঝলেও মুখস্থ করো।",negative,1
04/08/2021,"ইউনেস্কোর এক প্রতিবেদনে দেখেছি ,বাংলাদেশে তৃতীয় শ্রেণীর অর্ধেকের বেশি শিশু বাংলা রিডিং পড়তে পারে না।",negative,1
04/08/2021,"বিশ্বব্যাংকের এক প্রতিবেদনে বলা হয়েছে, বাংলাদেশের প্রাথমিক বিদ্যালয়গুলোর শতকরা ৭৫ জন শিক্ষার্থী অঙ্ক করতে পারে না।",negative,1
